date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,sunlight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2016-12-09,-0.9,-4.47,-4.05,-7.2,,-12,79,66.6,63,47,-9,-10,-10.4,-11.8,34,15.04,17.5,1,48,28,102.8,102.46,102.35,101.9,100.61,100.28,100.16,99.71,24100,22900,16900,9700,2.8,2.6,2.5,2.2,22.1,0,0,0,0,0,0,0,0,07:40:00,16:41:00,9.02,7.67,16.68,,,-1,-1,-6,-6,,,,,,8,3.8,4.5,1,,,,
2016-12-08,0,-1.34,-2.2,-4.4,,-10,86,68.6,69,52,-3.8,-6.5,-6.7,-9.5,44,25.33,27,10,59,25,101.8,101.44,101.5,101.2,99.66,99.29,99.38,99.1,24100,22408.3,12650,1200,2.5,2.1,2.1,1.8,20.2,0,0,0,0,0.6,0,0.8,0,07:39:00,16:41:00,9.03,7.65,16.68,,,0,0,-6,-6,,,,,,8,6,5,2,,,,
2016-12-07,3.3,1.56,1.09,-1.1,,-6,96,72.5,77,58,2,-3,-1.7,-5.4,39,20.96,23,7,50,26,101.5,101.3,101.15,100.8,99.39,99.16,99.03,98.66,24100,22833.3,16900,9700,2.4,2.1,2.1,1.9,16.9,0,0,0,0,0,0,0,,07:38:00,16:41:00,9.05,7.63,16.68,,,0,1,-3,-3,,,,,,8,6.5,5,2,,,,
2016-12-06,5.4,2.47,2.15,-1.1,,-3,96,85.6,83.5,71,2.5,0.2,0.3,-1.9,31,17.46,17,3,48,11,102,101.35,101.4,100.8,99.81,99.22,99.24,98.66,24100,19366.7,16900,9700,3.4,2.6,2.6,1.9,15.8,0,0,0,0,4.6,4.6,0,,07:37:00,16:41:00,9.07,7.62,16.68,,,5,5,0,1,,,,,,8,6.4,5,2,,,,
2016-12-05,5.8,2.88,3.05,0.3,,,96,79.7,79.5,63,0.6,-0.4,-0.6,-1.9,40,19.79,23,6,54,26,101.9,101.42,101.4,100.9,99.79,99.28,99.28,98.78,24100,19091.7,13450,2800,2.9,2.4,2.5,2,14.9,0,0,0,0,3,0,3,0,07:36:00,16:41:00,9.08,7.6,16.68,,,5,5,-1,-1,,,,,,8,6.4,6,4,,,,
2016-12-04,2.8,1.42,1.54,0.3,,,95,76.6,81.5,68,-0.2,-2.3,-2.2,-4.1,23,12.21,13,3,39,11,102.6,102.2,101.9,101.2,100.44,100.04,99.76,99.07,24100,21741.7,12850,1600,2.2,2.2,2.1,2,16.5,0,0,0,0,0.6,,1.2,1,07:35:00,16:41:00,9.1,7.58,16.68,,,3,4,1,2,,,,,,8,7.2,6,4,,,,
2016-12-03,6,3.07,3.05,0.1,,,83,68,64.5,46,-0.8,-2.5,-3.2,-5.6,37,20.25,23,9,52,30,102.5,102.22,102.15,101.8,100.37,100.08,100.04,99.71,24100,24100,24100,24100,2.3,2.1,2,1.8,14.9,0,0,0,0,0,0,0,,07:34:00,16:41:00,9.12,7.57,16.68,,,5,5,-2,0,,,,,,8,5.5,4.5,1,,,,
2016-12-02,5.7,3.52,3.8,1.9,,,89,72.9,75.5,62,1.4,-0.9,-0.8,-3,45,28.62,32,19,61,26,101.8,101.21,101.25,100.7,99.69,99.09,99.15,98.61,24100,23633.3,18500,12900,1.9,1.7,1.6,1.2,14.2,0,0,0,0,0,0,0,,07:33:00,16:42:00,9.15,7.55,16.7,,,6,6,0,0,,,,,,8,5.7,5,2,,,,
2016-12-01,7.8,4.95,5.9,4,,,90,75.6,79.5,69,6.2,1,3.1,0.1,40,28.21,29.5,19,56,26,100.7,100.35,100.25,99.8,98.57,98.26,98.15,97.73,24100,24100,24100,24100,2.6,1.6,1.9,1.2,12.1,0,0.9,0,0,0,0,0,,07:32:00,16:42:00,9.17,7.53,16.7,,,5,5,3,4,,,,,,8,6.6,5,2,,,,
2016-11-30,11.5,9.02,8.9,6.3,,,96,92.3,90.5,85,10.1,7.8,8,5.8,21,10.17,13,5,33,26,100.9,100.25,100.3,99.7,98.8,98.16,98.21,97.61,24100,20500,17700,11300,3.2,2.8,2.8,2.5,9.1,0,3.9,1.9,0,7.4,7.4,0,,07:31:00,16:42:00,9.18,7.52,16.7,,,11,11,4,6,,,,,,8,7.3,5.5,3,,,,
2016-11-29,14.6,9.76,10.3,6,,,93,80.5,79.5,66,9.3,6.5,5.8,2.3,22,13.75,13.5,5,39,24,100.9,100.57,100.6,100.3,98.81,98.48,98.5,98.2,24100,23900,21700,19300,3.2,2.6,2.6,2.1,7.7,0,5.3,3.3,0.3,2.4,2.4,0,,07:29:00,16:43:00,9.23,7.48,16.72,,,12,13,6,7,,,,,,8,6.7,6,4,,,,
2016-11-28,8.1,5.77,5.4,2.7,,,93,79.1,79,65,4.3,2.3,2.6,0.9,28,14.58,16.5,5,39,10,101.9,101.43,101.3,100.7,99.76,99.3,99.17,98.57,24100,23100,21700,19300,2.9,2.5,2.5,2.1,12.6,0,0.4,0,0,1.6,1.6,0,,07:28:00,16:43:00,9.25,7.47,16.72,,,9,9,7,7,,,,,,8,6.6,4,0,,,,
2016-11-27,7.8,4.63,4.34,0.9,,,89,75.2,74,59,1.5,0.5,0.5,-0.5,22,12.38,12.5,3,,,102.2,102.04,102.05,101.9,100.04,99.9,99.91,99.78,24100,23300,21700,19300,3.1,2.2,2.4,1.7,13.7,0,0,0,0,0,0,0,,07:27:00,16:44:00,9.28,7.45,16.73,,,7,7,0,1,,,,,,8,6.3,4,0,,,,
2016-11-26,6.4,3.98,4.34,2.3,,,94,82.5,78,62,2.5,1.2,0.9,-0.7,23,14,15.5,8,30,29,102.2,102.11,102.1,102,100.08,99.98,99.98,99.88,24100,23700,21700,19300,2.2,2.1,2,1.7,13.7,0,0,0,0,2.4,2.4,0,,07:26:00,16:44:00,9.3,7.43,16.73,,,6,6,0,1,,,,,,8,7.6,7,6,,,,
2016-11-25,7.3,5.18,5.4,3.5,,,96,84.4,83,70,4,2.7,2.8,1.5,26,11.88,15,4,37,25,102.3,102.18,102.2,102.1,100.11,100.05,100.03,99.94,24100,17525,12150,200,3.1,2.5,2.5,2,12.6,0,0.4,0,0,0.6,0.6,0,,07:25:00,16:45:00,9.33,7.42,16.75,,,7,7,2,2,,,,,,8,7.2,5.5,3,,,,
2016-11-24,3.8,3.02,2.5,1.2,,,96,93.2,93.5,91,3,2,1.6,0.2,20,9.79,11,2,35,6,102.2,102.02,102,101.8,100.1,99.87,99.88,99.65,24100,10691.7,12250,400,3.2,2.7,2.8,2.4,15.5,0,0,0,0,3.8,3.8,0,,07:23:00,16:45:00,9.37,7.38,16.75,,,6,6,2,4,,,,,,8,7.5,5,2,,,,
2016-11-23,1.3,-1.01,-1.04,-3.4,,-7,94,76.9,80.5,67,0.1,-4.6,-3.5,-7.1,20,9.38,10.5,1,32,10,102.9,102.68,102.55,102.2,100.76,100.49,100.41,100.06,24100,22162.5,15250,6400,3.5,3,3,2.5,19,0,0,0,0,1.6,1.2,0.4,0,07:22:00,16:46:00,9.4,7.37,16.77,,,2,2,-1,1,,,,,,8,7.7,7.5,7,,,,
2016-11-22,2.6,-0.62,-1.09,-4.8,,-9,81,64.2,65.5,50,-5.8,-6.7,-6.7,-7.5,40,21.79,24,8,52,29,102.8,102.43,102.3,101.8,100.63,100.26,100.15,99.68,24100,24100,24100,24100,2.9,2.4,2.5,2.1,19.1,0,0,0,0,0,0,0,,07:21:00,16:47:00,9.43,7.35,16.78,,,2,2,-5,-5,,,,,,8,5.2,4,0,,,,
2016-11-21,1.9,-0.78,-0.44,-2.8,,-11,66,54.8,55,44,-7.8,-8.9,-8.8,-9.9,51,43.5,44,37,76,30,101.8,101.38,101.45,101.1,99.67,99.23,99.31,98.94,24100,24100,24100,24100,2.5,2.3,2.2,2,18.4,0,0,0,0,0,0,0,,07:20:00,16:47:00,9.45,7.33,16.78,,,1,1,-2,-2,,,,,,8,7.4,7,6,,,,
2016-11-20,2.4,-0.2,-0.15,-2.7,,-11,90,69.9,76,62,-1.2,-5.1,-4.8,-8.3,50,40.17,32,14,76,30,101.1,100.86,100.8,100.5,98.96,98.73,98.67,98.39,24100,20166.7,16100,8100,2.2,2,2,1.7,18.1,0,0,0,0,0.6,0,0.6,0,07:19:00,16:48:00,9.48,7.32,16.8,,,0,1,-2,-1,,,,,,8,7.7,7,6,,,,
2016-11-19,14.8,7.33,7.3,-0.2,,,92,75.5,75,58,8.4,3.2,2.4,-3.7,29,19.38,19,9,48,24,101,100.76,100.75,100.5,98.88,98.66,98.66,98.45,24100,22900,16100,8100,4.1,2.4,2.8,1.5,10.7,0,2.3,0.3,0,4.8,4.8,0,,07:17:00,16:49:00,9.53,7.28,16.82,,,10,13,0,1,,,,,,8,6.5,4.5,1,,,,
2016-11-18,16.5,11.2,10.8,5.1,,,95,78.6,77.5,60,8.8,7.5,7.3,5.9,15,7.88,9,3,,,101.8,101.53,101.4,101,99.68,99.43,99.32,98.96,24100,24100,24100,24100,4.6,3.4,3.5,2.4,7.2,0,5.8,3.8,0.8,0,0,0,,07:16:00,16:50:00,9.57,7.27,16.83,,,18,18,12,12,,,,,,7,3.9,3.5,0,,,,
2016-11-17,11.7,7.35,6.69,1.7,,,92,80.6,77.5,63,6.7,4.1,3.7,0.7,15,8.83,8,1,,,102,101.84,101.8,101.6,99.9,99.72,99.71,99.51,24100,24100,24100,24100,3.3,2.6,2.6,2,11.3,0,1.7,0,0,0,0,0,,07:15:00,16:50:00,9.58,7.25,16.83,,,13,13,7,7,,,,,,6,2.2,3,0,,,,
2016-11-16,12,8.1,7.55,3.1,,,94,81.1,76.5,59,7.8,4.9,5.3,2.9,28,13.17,14.5,1,43,31,101.6,101.09,101.25,100.9,99.47,98.98,99.12,98.76,24100,17220.8,15250,6400,4.6,3.2,3.4,2.2,10.4,0,2.5,0.6,0,0.4,0.4,0,,07:13:00,16:51:00,9.63,7.22,16.85,,,14,14,3,5,,,,,,8,6.6,4.5,1,,,,
2016-11-15,13,7.34,7.2,1.4,,,95,81.3,79,63,6.6,4.2,3.1,-0.3,14,5.54,7.5,1,,,101.5,101.25,101.25,101,99.33,99.14,99.09,98.85,24100,22633.3,20100,16100,4.5,3.7,3.9,3.3,10.8,0,2.2,0.2,0,0,0,0,,07:12:00,16:52:00,9.67,7.2,16.87,,,13,13,4,8,,,,,,7,4.2,3.5,0,,,,
2016-11-14,14.1,8.19,8.55,3,,,83,60.5,63,43,5.6,0.8,1.1,-3.3,20,13,13.5,7,32,24,101.5,101.39,101.4,101.3,99.35,99.28,99.27,99.19,24100,24100,24100,24100,3.7,2.9,3,2.4,9.4,0,3.5,1.6,0,0,0,0,,07:11:00,16:53:00,9.7,7.18,16.88,,,12,13,5,5,,,,,,8,3.5,4.5,1,,,,
2016-11-13,12.6,7.02,6.65,0.7,,,77,58.8,58.5,40,2.5,-0.8,-0.5,-3.5,35,22,19.5,4,44,23,102,101.69,101.7,101.4,99.83,99.56,99.57,99.3,24100,24100,24100,24100,2.6,2.4,2.5,2.3,11.3,0,1.6,0,0,0,0,0,,07:09:00,16:54:00,9.75,7.15,16.9,,,11,11,2,3,,,,,,3,0.5,1.5,0,,,,
2016-11-12,9.8,3.84,3.45,-2.9,,-6,78,58.9,58.5,39,-0.6,-3.8,-3.9,-7.2,35,19.33,19.5,4,50,25,102.9,102.53,102.4,101.9,100.77,100.37,100.27,99.77,24100,24100,24100,24100,3.1,2.6,2.6,2.2,14.6,0,0,0,0,0,0,0,,07:08:00,16:55:00,9.78,7.13,16.92,,,9,9,2,2,,,,,,7,3.6,3.5,0,,,,
2016-11-11,12,5.33,6.15,0.3,,,70,55.6,57,44,6.2,-3,-0.7,-7.6,45,27.79,26.5,8,61,34,102.8,101.85,101.55,100.3,100.67,99.73,99.47,98.27,24100,24100,24100,24100,2.9,2.1,2.2,1.5,11.8,0,1.1,0,0,0,0,0,,07:07:00,16:56:00,9.82,7.12,16.93,,,5,6,-1,-1,,,,,,7,4.1,4,1,,,,
2016-11-10,16.8,8.8,8.65,0.5,,,89,63.5,62,35,4.3,1.5,1.4,-1.4,38,22.21,21,4,56,25,102,101.05,101.15,100.3,99.82,98.94,99.01,98.21,24100,23900,21700,19300,2.9,2.5,2.6,2.3,9.3,0,3.6,1.6,0,0,0,0,,07:06:00,16:57:00,9.85,7.1,16.95,,,16,16,4,4,,,,,,6,2.2,3,0,,,,
2016-11-09,11.1,5.65,5.8,0.5,,,89,74.3,74.5,60,8.7,1.4,3.6,-1.4,36,24.83,21.5,7,59,35,102.1,101.87,101.75,101.4,99.96,99.73,99.61,99.27,24100,23766.7,20100,16100,2.8,2.1,2.3,1.8,12.2,0,0.8,0,0,0,0,0,,07:04:00,16:58:00,9.9,7.07,16.97,,,9,9,0,0,,,,,,8,5,4,0,,,,
2016-11-08,16.5,10.95,10.95,5.4,,,96,80.8,77,58,10.6,7.6,7.3,4.1,18,10.08,9.5,1,35,32,102.4,101.79,101.9,101.4,100.29,99.67,99.79,99.29,24100,19225,15250,6400,4,3.6,3.5,3.1,7,0,6,4,0.9,2,2,0,,07:03:00,17:00:00,9.95,7.05,17,,,16,16,4,5,,,,,,8,5.8,4,0,,,,
2016-11-07,15.1,9,8.19,1.3,,,96,79.3,79,62,9.6,5.5,4.5,-0.5,14,6.12,7.5,1,,,103.2,102.9,102.85,102.5,101.02,100.75,100.67,100.33,24100,23233.3,20100,16100,4.3,3.4,3.6,3,9.8,0,3.2,1.2,0,0,0,0,,07:02:00,17:01:00,9.98,7.03,17.02,,,16,16,5,7,,,,,,1,0.2,0.5,0,,,,
2016-11-06,13.3,8.63,8.94,4.6,,,88,67.9,66.5,45,6.3,2.8,3,-0.2,17,9.04,10,3,,,103.1,102.88,102.8,102.5,100.96,100.75,100.67,100.37,24100,24100,24100,24100,3.3,2.2,2.5,1.8,9.1,0,3.9,1.9,0,0,0,0,,07:00:00,17:02:00,10.03,7,17.03,,,12,12,4,4,,,,,,7,1.7,3.5,0,,,,
2016-11-05,15.9,10.63,11.55,7.2,,,91,78,75.5,60,8.9,6.9,6.2,3.4,32,19.88,21,10,44,27,102.5,102.29,102.3,102.1,100.34,100.16,100.18,100.03,24100,24100,24100,24100,2.4,2.1,2.1,1.8,6.5,0,6.5,4.5,1.6,0,0,0,,07:59:00,18:03:00,10.07,7.98,18.05,,,16,16,5,5,,,,,,8,2.4,4,0,,,,
2016-11-04,12,7.15,7.8,3.6,,,87,72.2,70,53,3.7,2.3,2.4,1.1,26,15.46,16.5,7,44,27,102.8,102.55,102.55,102.3,100.65,100.41,100.43,100.21,24100,24100,24100,24100,2.5,1.9,1.8,1.2,10.2,0,2.8,0.8,0,0,0,0,,07:58:00,18:04:00,10.1,7.97,18.07,3,3,11,11,3,4,,,,,,7,2.3,3.5,0,,,,
2016-11-03,14.3,10.9,10.19,6.1,,,96,81.3,76,56,12,7.7,8,3.9,35,20,18.5,2,41,36,102.3,101.85,101.94,101.57,100.14,99.73,99.81,99.48,24100,20495.8,15250,6400,3.4,1.9,2.4,1.4,7.8,0,5.2,3.2,0.2,22.4,22.4,0,,07:56:00,18:06:00,10.17,7.93,18.1,,,15,15,1,11,,,,,,8,6.2,4,0,,,,
2016-11-02,18.2,14.87,15.05,11.9,,,95,85,77,59,13.6,12.2,11.7,9.8,14,6.17,7,0,,,102.2,102.02,101.95,101.7,100.13,99.92,99.86,99.6,24100,20766.7,16900,9700,3.6,3.1,3,2.5,3,0,10.1,8.1,5,5.2,5.2,0,,07:55:00,18:07:00,10.2,7.92,18.12,3,3,17,17,11,11,,,,,,8,7,6,4,,,,
2016-11-01,17.8,11.66,11.8,5.8,,,89,78,78,67,13.9,7.9,7.5,1.2,17,11.17,10.5,4,,,102.1,101.73,101.75,101.4,100,99.62,99.67,99.33,24100,24100,24100,24100,3,2.4,2.5,2,6.2,0,6.8,4.8,1.8,0,0,0,,07:54:00,18:08:00,10.23,7.9,18.13,3,3,19,19,6,12,,,,,,8,6,5,2,,,,
2016-10-31,8.9,4.41,4.5,0.1,,,88,70,69.5,51,0.6,-0.8,-0.8,-2.2,16,8.5,9,2,,,102.7,102.46,102.45,102.2,100.54,100.32,100.28,100.03,24100,24100,24100,24100,3.5,2.5,2.7,1.9,13.5,0,0,0,0,0,0,0,,07:52:00,18:10:00,10.3,7.87,18.17,,,8,9,6,6,,,,,,8,3.6,4,0,,,,
2016-10-30,11.4,7.56,6.35,1.3,,,88,79,77,66,7.9,4.1,4.2,0.4,33,19.08,21,9,41,33,102.3,101.76,101.85,101.4,100.18,99.65,99.74,99.31,24100,23566.7,20100,16100,1.8,1.4,1.6,1.3,11.7,0,1.4,0,0,1.4,1.4,0,,07:51:00,18:11:00,10.33,7.85,18.18,,,10,10,1,3,,,,,,8,6.5,4,0,,,,
2016-10-29,19.7,14.39,15.1,10.5,,,82,76.3,77,72,14.5,10.3,10.4,6.3,38,23.54,23.5,9,54,28,101.7,101.15,101.25,100.8,99.61,99.05,99.17,98.72,24100,23100,21700,19300,2.4,2.1,2,1.6,2.9,0,10.1,8.1,5.1,0,0,0,,07:50:00,18:13:00,10.38,7.83,18.22,,,20,20,9,9,,,,,,8,7.5,7,6,,,,
2016-10-28,10.6,5.35,5.4,0.2,,,88,71.7,68.5,49,5.4,0.4,1.8,-1.8,19,11.25,13,7,,,102.6,102.31,102.25,101.9,100.48,100.17,100.11,99.73,24100,24100,24100,24100,2.5,2.1,2,1.6,12.6,0,0.4,0,0,0,0,0,,07:48:00,18:14:00,10.43,7.8,18.23,,,11,11,6,6,,,,,,8,5.9,4.5,1,,,,
2016-10-27,5.3,2.92,3,0.7,,,95,89.5,85,75,4.2,1.4,1.4,-1.5,36,23.62,24,12,52,9,102.8,101.98,102.15,101.5,100.63,99.85,99.99,99.35,24100,14204.2,13250,2400,2.1,1.9,1.9,1.7,15,0,0,0,0,8.2,8.2,0,,07:47:00,18:15:00,10.47,7.78,18.25,,,7,7,0,3,,,,,,8,7.9,7,6,,,,
2016-10-26,5.2,3.44,2.55,-0.1,,,71,53.7,57,43,-1.7,-5.2,-4.7,-7.6,18,10.62,11.5,5,46,12,103.4,103.17,103.1,102.8,101.22,101,100.94,100.67,24100,24100,24100,24100,3,2.4,2.5,2.1,15.4,0,0,0,0,1.4,1.4,0,,07:46:00,18:17:00,10.52,7.77,18.28,3,3,6,6,3,3,,,,,,8,6.3,4,0,,,,
2016-10-25,8,5.12,5.75,3.5,,,74,60.8,61.5,49,0.4,-1.9,-2.4,-5.1,36,20.17,22.5,9,48,34,103.2,102.78,102.8,102.4,101,100.63,100.63,100.27,24100,24100,24100,24100,2.4,2,2,1.5,12.2,0,0.8,0,0,0,0,0,,07:45:00,18:18:00,10.55,7.75,18.3,3,3,9,9,-1,0,,,,,,7,5.3,4,1,,,,
2016-10-24,10.4,7.59,7.55,4.7,,,88,60.1,65,42,4.4,0.1,1,-2.5,43,25.88,26.5,10,57,29,102.4,101.88,101.75,101.1,100.29,99.76,99.65,99.01,24100,24100,24100,24100,2.1,1.9,1.8,1.6,10.4,0,2.5,0.6,0,0,0,0,,07:43:00,18:20:00,10.62,7.72,18.33,,,10,10,2,2,,,,,,8,6,4.5,1,,,,
2016-10-23,15.1,9,9.05,3,,,83,67,67.5,52,5.8,3.1,2.8,-0.2,26,19.38,17.5,9,41,26,101.3,101.12,101.15,101,99.18,99.01,99.05,98.91,24100,24100,24100,24100,2.2,1.7,1.8,1.3,8.9,0,4,2,0,0,0,0,,07:42:00,18:21:00,10.65,7.7,18.35,3,3,15,15,5,6,,,,,,7,5.2,4,1,,,,
2016-10-22,8.8,5.56,6.1,3.4,,,74,65.6,64.5,55,0.8,-0.4,-0.4,-1.6,46,34.25,35,24,65,29,101.2,101,101.05,100.9,99.05,98.88,98.91,98.76,24100,24100,24100,24100,1.3,1.1,1.1,1,11.9,0,1.1,0,0,0,0,0,,07:41:00,18:23:00,10.7,7.68,18.38,,,9,9,4,5,,,,,,7,3.5,3.5,0,,,,
2016-10-21,11.4,8.81,8.05,4.7,,,94,83.8,81.5,69,10.1,6.2,5.5,1,36,24.96,26,16,52,35,101.4,101.29,101.3,101.2,99.32,99.19,99.2,99.09,80500,25183.3,47500,14500,2,1.5,1.6,1.1,9.9,0,3,1.1,0,5.6,5.6,0,,07:40:00,18:25:00,10.75,7.67,18.42,,,11,11,3,4,,,,,,8,7.5,6.5,5,,,,
2016-10-20,15.3,12.95,13.25,11.2,,,94,88.8,84,74,13.8,11.1,11.7,9.6,21,12.25,11.5,2,28,1,102,101.79,101.7,101.4,99.93,99.69,99.63,99.34,24100,19966.7,16900,9700,2.5,2.3,2.2,2,4.8,0,8.2,6.2,3.2,9.4,9.4,0,,07:38:00,18:26:00,10.8,7.63,18.43,,,14,14,9,9,,,,,,8,7.9,7,6,,,,
2016-10-19,21.3,15.48,15.65,10,,,91,71.9,66.5,42,11.7,10.1,9.6,7.4,15,9.88,8,1,,,102.1,101.75,101.6,101.1,99.97,99.67,99.51,99.04,24100,24100,24100,24100,2.5,2.1,2.1,1.8,2.4,0,10.7,8.7,5.7,0,0,0,,07:37:00,18:28:00,10.85,7.62,18.47,3,3,21,21,12,13,,,,,,7,2.5,3.5,0,,,,
2016-10-18,25.6,21.19,18.75,11.9,31,,90,70.3,74.5,59,17.9,15.6,14.2,10.5,44,26.58,26.5,9,65,24,101,100.37,100.55,100.1,98.96,98.34,98.5,98.04,24100,24100,24100,24100,2.7,2.2,2.1,1.5,0,0.8,13.8,11.8,8.8,0.4,0.4,0,,07:36:00,18:29:00,10.88,7.6,18.48,3,4,27,27,10,10,,,,,,7,3.5,3.5,0,,,,
2016-10-17,21.7,17.86,18.8,15.9,27,,98,91.7,89.5,81,18,16.5,16.7,15.4,18,11.25,10.5,3,,,101.4,101,101,100.6,99.31,98.93,98.92,98.53,24100,13841.7,12150,200,2.5,1.9,1.9,1.3,0,0.8,13.8,11.8,8.8,0,0,0,,07:34:00,18:31:00,10.95,7.57,18.52,3,3,20,20,18,19,,,,,,8,6.3,5,2,,,,
2016-10-16,20.9,19.03,19.04,17.2,26,,90,81.6,80.5,71,17.6,15.8,16.1,14.7,27,16.38,16,5,37,25,101.6,101.38,101.4,101.2,99.5,99.31,99.34,99.18,24100,23700,21700,19300,2.8,2.5,2.5,2.2,0,1,14,12,9,1.6,1.6,0,,07:33:00,18:33:00,11,7.55,18.55,3,3,22,22,15,15,,,,,,8,7.7,6,4,,,,
2016-10-15,19.2,14.26,13.14,7.1,,,89,72.5,71,53,13.9,9.2,9.3,4.7,21,9.88,11,1,30,14,102.5,102.15,102.05,101.6,100.36,100.04,99.94,99.53,24100,24100,24100,24100,2.8,2.2,2.3,1.8,4.9,0,8.1,6.1,3.1,0,0,0,,07:32:00,18:34:00,11.03,7.53,18.57,3,3,21,21,16,17,,,,,,8,4.1,4,0,,,,
2016-10-14,14.7,10.42,9.44,4.2,,,75,59.1,59,43,5.4,2.6,2.8,0.2,16,8.88,8.5,1,,,103,102.79,102.75,102.5,100.86,100.65,100.64,100.41,24100,24100,24100,24100,2.6,2.2,2.2,1.9,8.6,0,4.4,2.4,0,0,0,0,,07:31:00,18:36:00,11.08,7.52,18.6,4,4,15,15,9,9,,,,,,8,4.6,4,0,,,,
2016-10-13,19.9,12.53,12.05,4.2,,,84,60.4,63,42,14.7,4.8,7.3,-0.1,40,23.62,24,8,57,22,102.7,101.92,101.85,101,100.61,99.81,99.76,98.92,24100,24100,24100,24100,3.3,2.1,2.5,1.6,6,0,7,5,2,0,0,0,,07:30:00,18:38:00,11.13,7.5,18.63,3,3,13,14,5,5,,,,,,8,4.8,4,0,,,,
2016-10-12,22.4,16.83,16.29,10.2,25,,83,67.5,64.5,46,13.2,10.6,10.3,7.5,23,11.5,12.5,2,48,21,102.3,101.83,101.7,101.1,100.19,99.73,99.63,99.07,24100,24100,24100,24100,4.1,3,3.1,2.2,1.7,0,11.3,9.3,6.3,0,0,0,,07:28:00,18:39:00,11.18,7.47,18.65,4,4,23,23,12,12,,,,,,8,5.5,4.5,1,,,,
2016-10-11,16.7,11.01,9.94,3.2,,,83,70.8,70.5,58,9.4,5.8,5.3,1.3,12,6.79,6.5,1,,,103,102.75,102.65,102.3,100.88,100.61,100.56,100.23,24100,24100,24100,24100,3.9,2.8,3.1,2.4,8.1,0,4.9,2.9,0,0,0,0,,07:27:00,18:41:00,11.23,7.45,18.68,4,4,17,17,9,9,,,,,,7,4.2,3.5,0,,,,
2016-10-10,13.6,7.36,7.85,2.1,,,80,63.6,58.5,37,2.9,0.6,0.8,-1.2,16,8.42,9.5,3,,,103.3,103.08,103.1,102.9,101.15,100.93,100.97,100.79,24100,24100,24100,24100,2.9,1.8,2.1,1.4,10.2,0,2.8,0.8,0,0,0,0,,07:26:00,18:43:00,11.28,7.43,18.72,5,5,13,13,5,5,,,,,,1,0.3,0.5,0,,,,
2016-10-09,12.8,9.16,8.6,4.4,,,85,66.7,64.5,44,5.9,3,2.7,-0.5,37,19.67,23,9,48,32,103,102.6,102.6,102.2,100.82,100.46,100.45,100.08,24100,24100,24100,24100,1.7,1.4,1.4,1,9.4,0,3.6,1.6,0,0,0,0,,07:25:00,18:45:00,11.33,7.42,18.75,4,4,13,13,1,2,,,,,,8,3,4,0,,,,
2016-10-08,18.3,14.6,12.9,7.5,,,94,69.2,69.5,45,17.1,8.7,10,2.9,34,21.62,18.5,3,48,28,102.2,101.77,101.85,101.5,100.12,99.69,99.77,99.42,24100,24100,24100,24100,3,2.1,2.2,1.4,5.1,0,7.9,5.9,2.9,4.6,4.6,0,,07:23:00,18:46:00,11.38,7.38,18.77,4,4,19,19,8,8,,,,,,8,5.2,4.5,1,,,,
2016-10-07,21.9,18,17.45,13,25,,95,78.3,78,61,16.3,14.1,14.3,12.3,22,9.08,12.5,3,33,14,102.3,101.98,101.95,101.6,100.21,99.9,99.85,99.49,24100,22700,16900,9700,3.4,2.9,3,2.5,0.6,0,12.4,10.4,7.5,0,0,0,,07:22:00,18:48:00,11.43,7.37,18.8,5,5,24,24,15,15,,,,,,3,1.1,1.5,0,,,,
2016-10-06,23.2,18.43,19.35,15.5,27,,88,76.7,74,60,16,14.2,14.3,12.7,13,9.29,7.5,2,,,102.4,102.33,102.3,102.2,100.31,100.23,100.22,100.12,24100,23500,21700,19300,3.6,2.6,2.8,2,0,1.4,14.3,12.3,9.3,0,0,0,,07:21:00,18:50:00,11.48,7.35,18.83,5,5,24,24,14,14,,,,,,8,2.6,4,0,,,,
